repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,noise_seed,sampled_cmapss_prediction_error,perturbed_surrogate_rul_input,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
402,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100443,-64.95867324131564,29.85542336175712,0.7611566131059431,0.5333333333333333,40.595019365650295,1,76.1156613105943,1,60.0,4
403,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100444,-14.202618715299646,18.11368641383606,0.8550905086893115,0.6666666666666667,57.006033912620765,1,85.50905086893114,1,80.0,2
403,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100444,-17.436248210544473,104.38005076048157,0.16495959391614745,0.9333333333333333,15.396228765507097,2,16.495959391614747,2,100.0,1
403,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100444,38.66099493072226,211.64548205273982,0.0,0.8,0.0,5,0.0,5,80.0,2
403,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100444,57.363331924113375,104.91360288590027,0.16069117691279777,0.4,6.427647076511912,4,16.06911769127978,3,40.0,5
403,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100444,11.428774222615122,106.24287082568787,0.15005703339449705,0.5333333333333333,8.003041781039844,3,15.005703339449706,4,60.0,4
404,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100445,18.174587264599328,50.49089239373504,0.5960728608501197,0.6666666666666667,39.73819072334132,1,59.60728608501197,1,80.0,2
404,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100445,69.62387592231306,191.4401748933391,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
404,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100445,61.94884742480111,234.93333454681866,0.0,0.8,0.0,3,0.0,3,80.0,2
404,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100445,44.64269789310277,92.19296885488967,0.2624562491608826,0.4,10.498249966435305,2,26.24562491608826,2,40.0,5
404,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100445,30.850878470389123,125.66497507346187,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
405,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100446,66.6483248074747,98.96462993661041,0.2082829605071167,0.6666666666666667,13.88553070047445,2,20.82829605071167,2,80.0,2
405,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100446,9.434380998857705,131.25067996988375,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
405,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100446,-10.32228288016152,162.66220424185605,0.0,0.8,0.0,4,0.0,4,80.0,2
405,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100446,-51.50020276158869,0.0,1.0,0.4,40.0,1,100.0,1,40.0,5
405,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100446,11.957034218632874,106.77113082170563,0.145830953426355,0.5333333333333333,7.7776508494056,3,14.583095342635499,3,60.0,4
406,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100447,10.75453165933617,43.07083678847188,0.655433305692225,0.6666666666666667,43.695553712815006,1,65.5433305692225,1,80.0,2
406,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100447,-19.108656893903824,102.70764207712222,0.1783388633830223,0.9333333333333333,16.644960582415415,4,17.83388633830223,4,100.0,1
406,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100447,-62.558832779765105,110.42565434225244,0.11659476526198043,0.8,9.327581220958434,5,11.659476526198043,5,80.0,2
406,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100447,16.729228188671403,64.2794991504583,0.4857640067963336,0.4,19.430560271853345,3,48.57640067963336,2,40.0,5
406,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100447,-29.741731555967302,65.07236504710545,0.4794210796231564,0.5333333333333333,25.56912424656834,2,47.94210796231564,3,60.0,4
407,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100448,54.2563477182998,86.5726528474355,0.3074187772205159,0.6666666666666667,20.494585148034396,1,30.74187772205159,1,80.0,2
407,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100448,-4.873458258223219,116.94284071280282,0.06445727429757742,0.9333333333333333,6.016012267773893,3,6.445727429757742,3,100.0,1
407,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100448,32.34821796219928,205.33270508421683,0.0,0.8,0.0,4,0.0,4,80.0,2
407,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100448,48.657814573228,96.2080855350149,0.23033531571988075,0.4,9.213412628795231,2,23.033531571988075,2,40.0,5
407,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100448,44.93728007300238,139.75137667607513,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
408,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100449,8.974982234168326,41.291287363304036,0.6696697010935677,0.6666666666666667,44.64464673957118,1,66.96697010935677,2,80.0,2
408,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100449,-34.91843336954655,86.8978656014795,0.30481707518816403,0.9333333333333333,28.449593684228642,3,30.481707518816403,3,100.0,1
408,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100449,-60.47414046701301,112.51034665500455,0.09991722675996362,0.8,7.99337814079709,5,9.991722675996362,5,80.0,2
408,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100449,-27.217814503077943,20.332456458708965,0.8373403483303283,0.4,33.49361393321313,2,83.73403483303284,1,40.0,5
408,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100449,-6.59745778003042,88.21663882304233,0.29426688941566137,0.5333333333333333,15.694234102168606,4,29.426688941566137,4,60.0,4
409,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100450,13.992381909514908,46.30868703865062,0.629530503690795,0.6666666666666667,41.968700246053004,1,62.9530503690795,1,80.0,2
409,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100450,16.973409813919037,138.78970878494508,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
409,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100450,6.563976205835535,179.54846332785309,0.0,0.8,0.0,4,0.0,4,80.0,2
409,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100450,2.2154201100287922,49.7656910718157,0.6018744714254745,0.4,24.07497885701898,2,60.18744714254745,2,40.0,5
409,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100450,-7.86502022505277,86.94907637801998,0.3044073889758402,0.5333333333333333,16.235060745378142,3,30.44073889758402,3,60.0,4
410,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100451,-1.787343295967026,30.52896183316868,0.7557683053346506,0.6666666666666667,50.38455368897671,1,75.57683053346506,1,80.0,2
410,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100451,52.21315089453886,174.0294498655649,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
410,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100451,0.6768913907118205,173.66137851272939,0.0,0.8,0.0,4,0.0,4,80.0,2
410,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100451,18.057922151944698,65.6081931137316,0.4751344550901472,0.4,19.005378203605886,2,47.513445509014716,2,40.0,5
410,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100451,-1.3071841931594959,93.50691240991326,0.25194470072069397,0.5333333333333333,13.437050705103678,3,25.194470072069397,3,60.0,4
411,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100452,17.939747410794364,50.25605253993007,0.5979515796805595,0.6666666666666667,39.863438645370636,1,59.795157968055946,2,80.0,2
411,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100452,20.354148708889714,142.17044767991575,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
411,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100452,-39.52485044472237,133.45963667729518,0.0,0.8,0.0,4,0.0,4,80.0,2
411,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100452,-9.51079475291792,38.03947620886899,0.695684190329048,0.4,27.827367613161922,2,69.5684190329048,1,40.0,5
411,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100452,21.35220071744394,116.16629732051669,0.07066962143586653,0.5333333333333333,3.7690464765795477,3,7.066962143586652,3,60.0,4
412,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100453,11.071243918334023,43.38754904746973,0.6528996076202421,0.6666666666666667,43.52664050801614,1,65.28996076202421,2,80.0,2
412,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100453,33.9760286441794,155.79232761520544,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
412,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100453,-31.64563143664685,141.3388556853707,0.0,0.8,0.0,4,0.0,4,80.0,2
412,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100453,-85.66579608221494,0.0,1.0,0.4,40.0,2,100.0,1,40.0,5
412,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100453,27.16959042027452,121.98368702334727,0.024130503813221793,0.5333333333333333,1.286960203371829,3,2.4130503813221793,3,60.0,4
413,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100454,-0.8159995594138209,31.500305569721885,0.7479975554422249,0.6666666666666667,49.866503696148335,1,74.79975554422249,1,80.0,2
413,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100454,-1.3828092672823216,120.43348970374372,0.036532082370050234,0.9333333333333333,3.4096610212046885,4,3.6532082370050234,4,100.0,1
413,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100454,2.818399308205504,175.80288643022305,0.0,0.8,0.0,5,0.0,5,80.0,2
413,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100454,-0.8449319247962875,46.70533903699062,0.6263572877040751,0.4,25.054291508163004,2,62.6357287704075,2,40.0,5
413,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100454,-6.85708237826682,87.95701422480593,0.2963438862015525,0.5333333333333333,15.8050072640828,3,29.63438862015525,3,60.0,4
414,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100455,16.67038164809046,48.98668677722617,0.6081065057821906,0.6666666666666667,40.540433718812714,1,60.81065057821906,2,80.0,2
414,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100455,17.30319494619795,139.119493917224,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
414,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100455,66.95602611269067,239.94051323470822,0.0,0.8,0.0,4,0.0,4,80.0,2
414,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100455,32.95462346504987,80.50489442683678,0.35596084458530575,0.4,14.238433783412232,3,35.59608445853058,3,40.0,5
414,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100455,-50.32588740262627,44.488209200446484,0.644094326396428,0.5333333333333333,34.351697407809496,2,64.4094326396428,1,60.0,4
415,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100456,30.843453529249533,63.15975865838524,0.49472193073291804,0.6666666666666667,32.98146204886121,1,49.472193073291805,2,80.0,2
415,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100456,-9.256551412484779,112.55974755854126,0.09952201953166995,0.9333333333333333,9.288721822955862,4,9.952201953166995,4,100.0,1
415,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100456,-5.040716053778776,167.9437710682388,0.0,0.8,0.0,5,0.0,5,80.0,2
415,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100456,-5.0426779497026555,42.50759301208425,0.659939255903326,0.4,26.397570236133046,2,65.99392559033261,1,40.0,5
415,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100456,-31.43757784488498,63.37651875818777,0.49298784993449785,0.5333333333333333,26.292685329839884,3,49.298784993449786,3,60.0,4
416,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100457,17.940701640320928,50.25700676945664,0.597943945844347,0.6666666666666667,39.86292972295647,1,59.7943945844347,1,80.0,2
416,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100457,37.88821891600839,159.70451788703443,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
416,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100457,44.93728007300238,217.92176719501992,0.0,0.8,0.0,4,0.0,4,80.0,2
416,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100457,49.46966190996043,97.01993287174733,0.22384053702602136,0.4,8.953621481040853,3,22.384053702602134,3,40.0,5
416,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100457,-8.671935162733181,86.14216144033958,0.31086270847728337,0.5333333333333333,16.57934445212178,2,31.086270847728336,2,60.0,4
417,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100458,8.678625476948916,40.99493060608462,0.672040555151323,0.6666666666666667,44.80270367675487,2,67.2040555151323,1,80.0,2
417,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100458,-59.9871721019003,61.829126869125744,0.5053669850469941,0.9333333333333333,47.16758527105278,1,50.53669850469941,2,100.0,1
417,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100458,-90.79264931063813,82.19183781137943,0.3424652975089646,0.8,27.397223800717168,3,34.24652975089646,3,80.0,2
417,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100458,56.1217606619737,103.6720316237606,0.17062374700991523,0.4,6.824949880396609,4,17.062374700991523,4,40.0,5
417,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100458,27.820833978122028,122.63493058119478,0.018920555350441792,0.5333333333333333,1.0090962853568957,5,1.8920555350441792,5,60.0,4
418,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100459,-86.22981083655063,0.0,1.0,0.6666666666666667,66.66666666666667,1,100.0,1,80.0,2
418,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100459,-1.4324392077990593,120.38385976322698,0.03692912189418418,0.9333333333333333,3.44671804345719,4,3.692912189418418,4,100.0,1
418,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100459,22.14853916700496,195.13302628902252,0.0,0.8,0.0,5,0.0,5,80.0,2
418,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100459,4.727806053168142,52.27807701495505,0.5817753838803597,0.4,23.271015355214388,3,58.17753838803596,2,40.0,5
418,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100459,-39.311465407640775,55.50263119543198,0.5559789504365442,0.5333333333333333,29.652210689949023,2,55.59789504365442,3,60.0,4
419,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100460,-102.07587984411659,0.0,1.0,0.6666666666666667,66.66666666666667,1,100.0,1,80.0,2
419,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100460,-72.64103193388176,49.17526703714428,0.6065978637028457,0.9333333333333333,56.6158006122656,2,60.65978637028457,4,100.0,1
419,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100460,27.427598576194672,200.41208569821222,0.0,0.8,0.0,5,0.0,5,80.0,2
419,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100460,-6.407354712378914,41.142916249407996,0.670856670004736,0.4,26.834266800189443,4,67.0856670004736,3,40.0,5
419,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100460,-60.349427273079435,34.46466932999332,0.7242826453600535,0.5333333333333333,38.628407752536184,3,72.42826453600534,2,60.0,4
420,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100461,2.3809039582805225,34.697209087416226,0.7224223273006702,0.6666666666666667,48.161488486711356,1,72.24223273006703,1,80.0,2
420,A2,Sortation conveyor drive,5,80,5,4,42,quintile_stratified,47,135,121.81629897102604,Q4_60_80pct,100461,2.0337696935074705,123.85006866453351,0.009199450683731958,0.9333333333333333,0.858615397148316,3,0.9199450683731958,3,100.0,1
420,A3,Vertical lift motor,4,55,4,4,42,quintile_stratified,39,142,172.98448712201755,Q5_longest_80_100pct,100461,28.79531853354462,201.77980565556217,0.0,0.8,0.0,4,0.0,4,80.0,2
420,A4,AGV/shuttle drive unit,2,15,2,2,42,quintile_stratified,64,28,47.55027096178691,Q2_20_40pct,100461,83.61877381818829,131.1690447799752,0.0,0.4,0.0,4,0.0,4,40.0,5
420,A5,Packing-station roller motor,3,35,3,2,42,quintile_stratified,74,126,94.81409660307276,Q3_40_60pct,100461,28.101883958131,122.91598056120375,0.016672155510369935,0.5333333333333333,0.8891816272197298,2,1.6672155510369935,2,60.0,4
421,A1,Inbound conveyor motor,4,40,3,3,42,quintile_stratified,24,20,32.316305129135706,Q1_shortest_0_20pct,100462,21.62674192280615,53.94304705194186,0.5684556235844651,0.6666666666666667,37.89704157229768,1,56.845562358446514,1,80.0,2
