repetition,asset_id,asset_role,criticality,capacity_loss_percent,throughput,severity,assignment_seed,assignment_design,source_cmapss_unit_id,source_true_endpoint_rul_diagnostic_only,surrogate_rul_input,surrogate_rul_quantile,rul_urgency,combined_consequence,priority_score,priority_rank,rul_only_score,rul_only_rank,criticality_only_score,criticality_only_rank
609,A3,Vertical lift motor,4,55,4,4,650,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,3,2.5469608231791674,3,80.0,2
609,A4,AGV/shuttle drive unit,2,15,2,2,650,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.4,8.305834149615565,2,20.764585374038912,1,40.0,5
609,A5,Packing-station roller motor,3,35,3,2,650,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
610,A1,Inbound conveyor motor,4,40,3,3,651,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.6666666666666667,19.683082187830372,3,29.524623281745555,3,80.0,2
610,A2,Sortation conveyor drive,5,80,5,4,651,unstratified_random,56,15,16.158144448588526,Q1_shortest_0_20pct,0.8707348444112918,0.9333333333333333,81.26858547838724,1,87.07348444112918,1,100.0,1
610,A3,Vertical lift motor,4,55,4,4,651,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.8,16.58405373991724,4,20.73006717489655,4,80.0,2
610,A4,AGV/shuttle drive unit,2,15,2,2,651,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.4,0.0,5,0.0,5,40.0,5
610,A5,Packing-station roller motor,3,35,3,2,651,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.5333333333333333,24.360081834555324,2,45.67515343979123,2,60.0,4
611,A1,Inbound conveyor motor,4,40,3,3,652,unstratified_random,34,7,11.177676889867849,Q1_shortest_0_20pct,0.9105785848810573,0.6666666666666667,60.70523899207049,1,91.05785848810572,1,80.0,2
611,A2,Sortation conveyor drive,5,80,5,4,652,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.9333333333333333,20.584362895309848,3,22.054674530689123,3,100.0,1
611,A3,Vertical lift motor,4,55,4,4,652,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
611,A4,AGV/shuttle drive unit,2,15,2,2,652,unstratified_random,52,29,40.87621681240515,Q2_20_40pct,0.6729902655007588,0.4,26.919610620030355,2,67.29902655007588,2,40.0,5
611,A5,Packing-station roller motor,3,35,3,2,652,unstratified_random,23,113,135.36716530023588,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
612,A1,Inbound conveyor motor,4,40,3,3,653,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.6666666666666667,10.976203647671706,5,16.464305471507558,5,80.0,2
612,A2,Sortation conveyor drive,5,80,5,4,653,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.9333333333333333,40.91396002371585,2,43.83638573969556,4,100.0,1
612,A3,Vertical lift motor,4,55,4,4,653,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.8,41.359236111243334,1,51.699045139054164,3,80.0,2
612,A4,AGV/shuttle drive unit,2,15,2,2,653,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.4,24.78082919045825,4,61.95207297614562,1,40.0,5
612,A5,Packing-station roller motor,3,35,3,2,653,unstratified_random,18,28,60.32803578156674,Q2_20_40pct,0.5173757137474662,0.5333333333333333,27.59337139986486,3,51.737571374746615,2,60.0,4
613,A1,Inbound conveyor motor,4,40,3,3,654,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.6666666666666667,0.0,4,0.0,4,80.0,2
613,A2,Sortation conveyor drive,5,80,5,4,654,unstratified_random,30,115,88.96761601985438,Q3_40_60pct,0.28825907184116495,0.9333333333333333,26.90418003850873,2,28.825907184116495,3,100.0,1
613,A3,Vertical lift motor,4,55,4,4,654,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.8,36.54012275183299,1,45.67515343979123,2,80.0,2
613,A4,AGV/shuttle drive unit,2,15,2,2,654,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.4,21.370120592305373,3,53.42530148076343,1,40.0,5
613,A5,Packing-station roller motor,3,35,3,2,654,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
614,A1,Inbound conveyor motor,4,40,3,3,655,unstratified_random,3,69,51.59437184534412,Q2_20_40pct,0.587245025237247,0.6666666666666667,39.1496683491498,2,58.724502523724695,1,80.0,2
614,A2,Sortation conveyor drive,5,80,5,4,655,unstratified_random,84,58,54.07820667708313,Q2_20_40pct,0.567374346583335,0.9333333333333333,52.9549390144446,1,56.7374346583335,2,100.0,1
614,A3,Vertical lift motor,4,55,4,4,655,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
614,A4,AGV/shuttle drive unit,2,15,2,2,655,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.4,18.270061375916494,3,45.67515343979123,3,40.0,5
614,A5,Packing-station roller motor,3,35,3,2,655,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
615,A1,Inbound conveyor motor,4,40,3,3,656,unstratified_random,79,63,95.26087986485147,Q3_40_60pct,0.2379129610811882,0.6666666666666667,15.860864072079217,3,23.79129610811882,3,80.0,2
615,A2,Sortation conveyor drive,5,80,5,4,656,unstratified_random,94,55,48.61299679912422,Q2_20_40pct,0.6110960256070063,0.9333333333333333,57.035629056653924,1,61.10960256070063,1,100.0,1
615,A3,Vertical lift motor,4,55,4,4,656,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.8,24.18837803498831,2,30.235472543735387,2,80.0,2
615,A4,AGV/shuttle drive unit,2,15,2,2,656,unstratified_random,14,107,146.91015946253862,Q5_longest_80_100pct,0.0,0.4,0.0,4,0.0,4,40.0,5
615,A5,Packing-station roller motor,3,35,3,2,656,unstratified_random,65,128,151.46723766284128,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
616,A1,Inbound conveyor motor,4,40,3,3,657,unstratified_random,83,137,136.40747067846124,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
616,A2,Sortation conveyor drive,5,80,5,4,657,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.9333333333333333,22.538807869705675,2,24.148722717541794,2,100.0,1
616,A3,Vertical lift motor,4,55,4,4,657,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.8,0.0,3,0.0,3,80.0,2
616,A4,AGV/shuttle drive unit,2,15,2,2,657,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
616,A5,Packing-station roller motor,3,35,3,2,657,unstratified_random,68,8,14.299954503479244,Q1_shortest_0_20pct,0.885600363972166,0.5333333333333333,47.23201941184885,1,88.5600363972166,1,60.0,4
617,A1,Inbound conveyor motor,4,40,3,3,658,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.6666666666666667,26.117029528675385,2,39.175544293013076,2,80.0,2
617,A2,Sortation conveyor drive,5,80,5,4,658,unstratified_random,1,112,181.7937722618632,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
617,A3,Vertical lift motor,4,55,4,4,658,unstratified_random,14,107,146.91015946253862,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
617,A4,AGV/shuttle drive unit,2,15,2,2,658,unstratified_random,66,14,11.46932688270492,Q1_shortest_0_20pct,0.9082453849383606,0.4,36.329815397534425,1,90.82453849383606,1,40.0,5
617,A5,Packing-station roller motor,3,35,3,2,658,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
618,A1,Inbound conveyor motor,4,40,3,3,659,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
618,A2,Sortation conveyor drive,5,80,5,4,659,unstratified_random,95,128,130.5679549560598,Q4_60_80pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
618,A3,Vertical lift motor,4,55,4,4,659,unstratified_random,47,135,121.81629897102604,Q4_60_80pct,0.025469608231791674,0.8,2.037568658543334,2,2.5469608231791674,2,80.0,2
618,A4,AGV/shuttle drive unit,2,15,2,2,659,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.4,14.64840995768162,1,36.62102489420405,1,40.0,5
618,A5,Packing-station roller motor,3,35,3,2,659,unstratified_random,99,117,132.87361758142774,Q4_60_80pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
619,A1,Inbound conveyor motor,4,40,3,3,660,unstratified_random,87,116,144.3579823471946,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,5,0.0,5,80.0,2
619,A2,Sortation conveyor drive,5,80,5,4,660,unstratified_random,80,90,79.47558250502735,Q3_40_60pct,0.36419533995978126,0.9333333333333333,33.99156506291292,2,36.41953399597813,4,100.0,1
619,A3,Vertical lift motor,4,55,4,4,660,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.8,41.69288955808816,1,52.1161119476102,2,80.0,2
619,A4,AGV/shuttle drive unit,2,15,2,2,660,unstratified_random,40,28,26.358548153514647,Q1_shortest_0_20pct,0.7891316147718828,0.4,31.565264590875316,3,78.91316147718828,1,40.0,5
619,A5,Packing-station roller motor,3,35,3,2,660,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.5333333333333333,26.11368616469684,4,48.963161558806576,3,60.0,4
620,A1,Inbound conveyor motor,4,40,3,3,661,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.6666666666666667,0.0,3,0.0,3,80.0,2
620,A2,Sortation conveyor drive,5,80,5,4,661,unstratified_random,22,111,163.77680736738688,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
620,A3,Vertical lift motor,4,55,4,4,661,unstratified_random,52,29,40.87621681240515,Q2_20_40pct,0.6729902655007588,0.8,53.83922124006071,1,67.29902655007588,1,80.0,2
620,A4,AGV/shuttle drive unit,2,15,2,2,661,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
620,A5,Packing-station roller motor,3,35,3,2,661,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.5333333333333333,2.598229698477551,2,4.8716806846454075,2,60.0,4
621,A1,Inbound conveyor motor,4,40,3,3,662,unstratified_random,37,21,54.159061654098565,Q2_20_40pct,0.5667275067672115,0.6666666666666667,37.781833784480774,3,56.67275067672115,1,80.0,2
621,A2,Sortation conveyor drive,5,80,5,4,662,unstratified_random,41,18,59.85486006548725,Q2_20_40pct,0.521161119476102,0.9333333333333333,48.64170448443619,1,52.1161119476102,2,100.0,1
621,A3,Vertical lift motor,4,55,4,4,662,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.8,39.170529247045266,2,48.963161558806576,3,80.0,2
621,A4,AGV/shuttle drive unit,2,15,2,2,662,unstratified_random,9,111,137.60480848618022,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
621,A5,Packing-station roller motor,3,35,3,2,662,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.5333333333333333,11.7624930830342,4,22.054674530689123,4,60.0,4
622,A1,Inbound conveyor motor,4,40,3,3,663,unstratified_random,90,28,30.303009041002955,Q1_shortest_0_20pct,0.7575759276719763,0.6666666666666667,50.505061844798426,2,75.75759276719764,2,80.0,2
622,A2,Sortation conveyor drive,5,80,5,4,663,unstratified_random,5,91,97.4316568366386,Q3_40_60pct,0.22054674530689122,0.9333333333333333,20.584362895309848,3,22.054674530689123,4,100.0,1
622,A3,Vertical lift motor,4,55,4,4,663,unstratified_random,49,21,13.44996942007384,Q1_shortest_0_20pct,0.8924002446394093,0.8,71.39201957115274,1,89.24002446394093,1,80.0,2
622,A4,AGV/shuttle drive unit,2,15,2,2,663,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
622,A5,Packing-station roller motor,3,35,3,2,663,unstratified_random,12,124,90.15767382323185,Q3_40_60pct,0.2787386094141452,0.5333333333333333,14.866059168754411,4,27.87386094141452,3,60.0,4
623,A1,Inbound conveyor motor,4,40,3,3,664,unstratified_random,38,50,47.55990877981797,Q2_20_40pct,0.6195207297614562,0.6666666666666667,41.301381984097084,2,61.95207297614562,1,80.0,2
623,A2,Sortation conveyor drive,5,80,5,4,664,unstratified_random,72,50,70.20451782538055,Q3_40_60pct,0.4383638573969556,0.9333333333333333,40.91396002371585,3,43.83638573969556,3,100.0,1
623,A3,Vertical lift motor,4,55,4,4,664,unstratified_random,62,54,60.376193576182295,Q2_20_40pct,0.5169904513905417,0.8,41.359236111243334,1,51.699045139054164,2,80.0,2
623,A4,AGV/shuttle drive unit,2,15,2,2,664,unstratified_random,39,142,172.98448712201755,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
623,A5,Packing-station roller motor,3,35,3,2,664,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.5333333333333333,12.879318782688957,4,24.148722717541794,4,60.0,4
624,A1,Inbound conveyor motor,4,40,3,3,665,unstratified_random,26,119,123.02499684692152,Q4_60_80pct,0.015800025224627756,0.6666666666666667,1.053335014975184,4,1.5800025224627756,4,80.0,2
624,A2,Sortation conveyor drive,5,80,5,4,665,unstratified_random,13,95,93.13834255441226,Q3_40_60pct,0.2548932595647019,0.9333333333333333,23.790037559372177,1,25.48932595647019,2,100.0,1
624,A3,Vertical lift motor,4,55,4,4,665,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.8,0.0,5,0.0,5,80.0,2
624,A4,AGV/shuttle drive unit,2,15,2,2,665,unstratified_random,28,97,94.6987062048556,Q3_40_60pct,0.2424103503611552,0.4,9.696414014446209,3,24.24103503611552,3,40.0,5
624,A5,Packing-station roller motor,3,35,3,2,665,unstratified_random,4,82,87.20565932033077,Q3_40_60pct,0.30235472543735387,0.5333333333333333,16.125585356658874,2,30.235472543735387,1,60.0,4
625,A1,Inbound conveyor motor,4,40,3,3,666,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.6666666666666667,16.331321492555364,2,24.49698223883304,2,80.0,2
625,A2,Sortation conveyor drive,5,80,5,4,666,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.9333333333333333,27.55631506296252,1,29.524623281745555,1,100.0,1
625,A3,Vertical lift motor,4,55,4,4,666,unstratified_random,55,137,118.91039914419324,Q4_60_80pct,0.048716806846454075,0.8,3.897344547716326,3,4.8716806846454075,3,80.0,2
625,A4,AGV/shuttle drive unit,2,15,2,2,666,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.4,0.0,4,0.0,4,40.0,5
625,A5,Packing-station roller motor,3,35,3,2,666,unstratified_random,25,145,153.1932818222736,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
626,A1,Inbound conveyor motor,4,40,3,3,667,unstratified_random,53,26,32.51632437126566,Q1_shortest_0_20pct,0.7398694050298746,0.6666666666666667,49.32462700199165,2,73.98694050298747,2,80.0,2
626,A2,Sortation conveyor drive,5,80,5,4,667,unstratified_random,2,98,142.91341211911944,Q5_longest_80_100pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
626,A3,Vertical lift motor,4,55,4,4,667,unstratified_random,100,20,23.88622641030998,Q1_shortest_0_20pct,0.8089101887175202,0.8,64.71281509740162,1,80.89101887175202,1,80.0,2
626,A4,AGV/shuttle drive unit,2,15,2,2,667,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.4,0.0,3,0.0,3,40.0,5
626,A5,Packing-station roller motor,3,35,3,2,667,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
627,A1,Inbound conveyor motor,4,40,3,3,668,unstratified_random,89,136,96.67220915776228,Q3_40_60pct,0.22662232673790172,0.6666666666666667,15.108155115860116,3,22.66223267379017,3,80.0,2
627,A2,Sortation conveyor drive,5,80,5,4,668,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.9333333333333333,0.0,4,0.0,4,100.0,1
627,A3,Vertical lift motor,4,55,4,4,668,unstratified_random,59,114,150.6488483670163,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
627,A4,AGV/shuttle drive unit,2,15,2,2,668,unstratified_random,45,114,76.03056963373365,Q3_40_60pct,0.39175544293013076,0.4,15.670217717205231,2,39.175544293013076,2,40.0,5
627,A5,Packing-station roller motor,3,35,3,2,668,unstratified_random,64,28,47.55027096178691,Q2_20_40pct,0.6195978323057048,0.5333333333333333,33.04521772297092,1,61.95978323057047,1,60.0,4
628,A1,Inbound conveyor motor,4,40,3,3,669,unstratified_random,11,97,99.08741603137932,Q4_60_80pct,0.2073006717489655,0.6666666666666667,13.820044783264368,2,20.73006717489655,3,80.0,2
628,A2,Sortation conveyor drive,5,80,5,4,669,unstratified_random,10,96,99.04426828245136,Q3_40_60pct,0.20764585374038913,0.9333333333333333,19.380279682436317,1,20.764585374038912,2,100.0,1
628,A3,Vertical lift motor,4,55,4,4,669,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.8,0.0,4,0.0,4,80.0,2
628,A4,AGV/shuttle drive unit,2,15,2,2,669,unstratified_random,7,91,94.3787722014587,Q3_40_60pct,0.24496982238833043,0.4,9.798792895533218,3,24.49698223883304,1,40.0,5
628,A5,Packing-station roller motor,3,35,3,2,669,unstratified_random,14,107,146.91015946253862,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,4,0.0,4,60.0,4
629,A1,Inbound conveyor motor,4,40,3,3,670,unstratified_random,32,48,58.21837314904572,Q2_20_40pct,0.5342530148076343,0.6666666666666667,35.61686765384229,1,53.42530148076343,1,80.0,2
629,A2,Sortation conveyor drive,5,80,5,4,670,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.9333333333333333,22.538807869705675,4,24.148722717541794,4,100.0,1
629,A3,Vertical lift motor,4,55,4,4,670,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.8,23.619698625396445,3,29.524623281745555,3,80.0,2
629,A4,AGV/shuttle drive unit,2,15,2,2,670,unstratified_random,44,109,141.8287484510994,Q5_longest_80_100pct,0.0,0.4,0.0,5,0.0,5,40.0,5
629,A5,Packing-station roller motor,3,35,3,2,670,unstratified_random,21,57,67.90605820026097,Q2_20_40pct,0.4567515343979123,0.5333333333333333,24.360081834555324,2,45.67515343979123,2,60.0,4
630,A1,Inbound conveyor motor,4,40,3,3,671,unstratified_random,43,59,63.79604805149177,Q2_20_40pct,0.4896316155880658,0.6666666666666667,32.642107705871055,1,48.963161558806576,1,80.0,2
630,A2,Sortation conveyor drive,5,80,5,4,671,unstratified_random,27,66,114.97611996076007,Q4_60_80pct,0.08019104031391944,0.9333333333333333,7.484497095965814,3,8.019104031391944,4,100.0,1
630,A3,Vertical lift motor,4,55,4,4,671,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.8,29.29681991536324,2,36.62102489420405,2,80.0,2
630,A4,AGV/shuttle drive unit,2,15,2,2,671,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.4,6.5857221886030235,4,16.464305471507558,3,40.0,5
630,A5,Packing-station roller motor,3,35,3,2,671,unstratified_random,75,113,125.9355598567823,Q4_60_80pct,0.0,0.5333333333333333,0.0,5,0.0,5,60.0,4
631,A1,Inbound conveyor motor,4,40,3,3,672,unstratified_random,86,89,88.09422089781806,Q3_40_60pct,0.29524623281745555,0.6666666666666667,19.683082187830372,3,29.524623281745555,3,80.0,2
631,A2,Sortation conveyor drive,5,80,5,4,672,unstratified_random,60,100,104.41961816061556,Q4_60_80pct,0.16464305471507557,0.9333333333333333,15.366685106740388,4,16.464305471507558,5,100.0,1
631,A3,Vertical lift motor,4,55,4,4,672,unstratified_random,63,72,60.45894799885493,Q2_20_40pct,0.5163284160091606,0.8,41.30627328073285,1,51.63284160091606,2,80.0,2
631,A4,AGV/shuttle drive unit,2,15,2,2,672,unstratified_random,74,126,94.81409660307276,Q3_40_60pct,0.24148722717541793,0.4,9.659489087016718,5,24.148722717541794,4,40.0,5
631,A5,Packing-station roller motor,3,35,3,2,672,unstratified_random,84,58,54.07820667708313,Q2_20_40pct,0.567374346583335,0.5333333333333333,30.2599651511112,2,56.7374346583335,1,60.0,4
632,A1,Inbound conveyor motor,4,40,3,3,673,unstratified_random,91,38,26.859272201960557,Q1_shortest_0_20pct,0.7851258223843156,0.6666666666666667,52.34172149228771,1,78.51258223843156,1,80.0,2
632,A2,Sortation conveyor drive,5,80,5,4,673,unstratified_random,54,97,127.42576425394527,Q4_60_80pct,0.0,0.9333333333333333,0.0,3,0.0,3,100.0,1
632,A3,Vertical lift motor,4,55,4,4,673,unstratified_random,85,118,162.2981284023822,Q5_longest_80_100pct,0.0,0.8,0.0,3,0.0,3,80.0,2
632,A4,AGV/shuttle drive unit,2,15,2,2,673,unstratified_random,97,82,79.22371888224494,Q3_40_60pct,0.36621024894204046,0.4,14.64840995768162,2,36.62102489420405,2,40.0,5
632,A5,Packing-station roller motor,3,35,3,2,673,unstratified_random,67,77,138.84222319134904,Q5_longest_80_100pct,0.0,0.5333333333333333,0.0,3,0.0,3,60.0,4
